"Poslovanje podjetij by SKD DEJAVNOST, MERITVE and ÈETRTLETJE"

"SKD DEJAVNOST - SKUPAJ"
" ";"13 Stopnja lastniškosti financiranja"
" ";" ";"2013Q4";0.63M
" ";" ";"2014Q1";0.74
" ";" ";"2014Q2";0.75
" ";" ";"2014Q3";0.72
" ";" ";"2014Q4";0.74
" ";" ";"2015Q1";0.66M
" ";" ";"2015Q2";0.70M
" ";" ";"2015Q3";0.72M
" ";" ";"2015Q4";0.68M
" ";" ";"2016Q1";0.62M
" ";" ";"2016Q2";0.63M
" ";" ";"2016Q3";0.62M
" ";" ";"2016Q4";0.67M
" ";"18 Delež dolgoroènih sredstev v sredstvih"
" ";" ";"2011Q1";0.63
" ";" ";"2011Q2";0.63
" ";" ";"2011Q3";0.63
" ";" ";"2011Q4";0.62
" ";" ";"2012Q1";0.63
" ";" ";"2012Q2";0.64
" ";" ";"2012Q3";0.64
" ";" ";"2012Q4";0.63
" ";" ";"2013Q1";0.67
" ";" ";"2013Q2";0.67
" ";" ";"2013Q3";0.67
" ";" ";"2013Q4";0.67
" ";" ";"2014Q1";0.62
" ";" ";"2014Q2";0.62
" ";" ";"2014Q3";0.62
" ";" ";"2014Q4";0.62
" ";" ";"2015Q1";0.64
" ";" ";"2015Q2";0.62
" ";" ";"2015Q3";0.62
" ";" ";"2015Q4";0.61
" ";" ";"2016Q1";0.60
" ";" ";"2016Q2";0.59
" ";" ";"2016Q3";0.60
" ";" ";"2016Q4";0.61
" ";"19 Kazalnik izvozne usmerjenosti"
" ";" ";"2011Q1";0.21
" ";" ";"2011Q2";0.24
" ";" ";"2011Q3";0.23
" ";" ";"2011Q4";0.25
" ";" ";"2012Q1";0.18M
" ";" ";"2012Q2";0.16M
" ";" ";"2012Q3";0.14M
" ";" ";"2012Q4";0.18
" ";" ";"2013Q1";0.18
" ";" ";"2013Q2";0.16
" ";" ";"2013Q3";0.20
" ";" ";"2013Q4";0.25
" ";" ";"2014Q1";0.35M
" ";" ";"2014Q2";0.31M
" ";" ";"2014Q3";0.32M
" ";" ";"2014Q4";0.29M
" ";" ";"2015Q1";0.31M
" ";" ";"2015Q2";0.29M
" ";" ";"2015Q3";0.29M
" ";" ";"2015Q4";0.31M
" ";" ";"2016Q1";0.33
" ";" ";"2016Q2";0.32
" ";" ";"2016Q3";0.33M
" ";" ";"2016Q4";0.29M
" ";"20 Produktivnost kapitala"
" ";" ";"2011Q1";0.10
" ";" ";"2011Q2";0.11
" ";" ";"2011Q3";0.09
" ";" ";"2011Q4";0.11
" ";" ";"2012Q1";0.08M
" ";" ";"2012Q2";0.11M
