"Število prireditev po: OBÈINE, VRSTA PRIREDITVE, VRSTA PRODUKCIJE , LETO"

"SLOVENIJA"
" ";"Prireditve - SKUPAJ"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";4
" ";" ";" ";"2012";-
" ";" ";" ";"2013";13
" ";" ";" ";"2014";10
" ";" ";" ";"2015";9
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";4
" ";" ";" ";"2012";-
" ";" ";" ";"2013";9
" ";" ";" ";"2014";10
" ";" ";" ";"2015";3
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";12876
" ";" ";" ";"2012";-
" ";" ";" ";"2013";648
" ";" ";" ";"2014";445
" ";" ";" ";"2015";419
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";4222
" ";" ";" ";"2012";-
" ";" ";" ";"2013";31
" ";" ";" ";"2014";53
" ";" ";" ";"2015";21
"Krško"
" ";"Prireditve - SKUPAJ"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";437
" ";" ";" ";"2012";-
" ";" ";" ";"2013";315
" ";" ";" ";"2014";414
" ";" ";" ";"2015";464
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";-
" ";" ";" ";"2013";303
" ";" ";" ";"2014";331
" ";" ";" ";"2015";483
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";47698
" ";" ";" ";"2012";-
" ";" ";" ";"2013";43017
" ";" ";" ";"2014";36430
" ";" ";" ";"2015";53430
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";5987
" ";" ";" ";"2012";-
" ";" ";" ";"2013";7258
" ";" ";" ";"2014";6839
" ";" ";" ";"2015";15168
" ";"Instrumentalni koncerti"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";8
" ";" ";" ";"2012";-
" ";" ";" ";"2013";10
" ";" ";" ";"2014";7
" ";" ";" ";"2015";9
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";-
" ";" ";" ";"2013";10
" ";" ";" ";"2014";7
" ";" ";" ";"2015";9
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";2101
" ";" ";" ";"2012";-
" ";" ";" ";"2013";2383
" ";" ";" ";"2014";2338
" ";" ";" ";"2015";3732
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";-
" ";" ";" ";"2013";0
" ";" ";" ";"2014";0
" ";" ";" ";"2015";0
" ";"Rock koncerti, plesi"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";18
" ";" ";" ";"2012";-
" ";" ";" ";"2013";11
" ";" ";" ";"2014";26
" ";" ";" ";"2015";31
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";-
" ";" ";" ";"2013";5
" ";" ";" ";"2014";37
" ";" ";" ";"2015";31
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";5474
" ";" ";" ";"2012";-
" ";" ";" ";"2013";5146
" ";" ";" ";"2014";2708
" ";" ";" ";"2015";4324
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";-
" ";" ";" ";"2013";0
" ";" ";" ";"2014";847
" ";" ";" ";"2015";2093
" ";"Gledališke predstave"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";40
" ";" ";" ";"2012";-
" ";" ";" ";"2013";31
" ";" ";" ";"2014";32
" ";" ";" ";"2015";41
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";-
" ";" ";" ";"2013";31
" ";" ";" ";"2014";26
" ";" ";" ";"2015";41
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";11557
" ";" ";" ";"2012";-
" ";" ";" ";"2013";9862
" ";" ";" ";"2014";7342
" ";" ";" ";"2015";13800
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";3508
" ";" ";" ";"2012";-
" ";" ";" ";"2013";3318
" ";" ";" ";"2014";2084
" ";" ";" ";"2015";9407
" ";"Lutkovne predstave"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";8
" ";" ";" ";"2012";-
" ";" ";" ";"2013";5
" ";" ";" ";"2014";8
" ";" ";" ";"2015";7
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";-
" ";" ";" ";"2013";5
" ";" ";" ";"2014";8
" ";" ";" ";"2015";6
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";1430
" ";" ";" ";"2012";-
" ";" ";" ";"2013";2158
" ";" ";" ";"2014";1221
" ";" ";" ";"2015";859
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";1430
" ";" ";" ";"2012";-
" ";" ";" ";"2013";2158
" ";" ";" ";"2014";1210
" ";" ";" ";"2015";849
" ";"Muzejske razstave"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";20
" ";" ";" ";"2012";-
" ";" ";" ";"2013";6
" ";" ";" ";"2014";5
" ";" ";" ";"2015";-
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";-
" ";" ";" ";"2013";6
" ";" ";" ";"2014";5
" ";" ";" ";"2015";-
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";4650
" ";" ";" ";"2012";-
" ";" ";" ";"2013";385
" ";" ";" ";"2014";375
" ";" ";" ";"2015";-
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";-
" ";" ";" ";"2013";0
" ";" ";" ";"2014";0
" ";" ";" ";"2015";-
"Laško"
" ";"Prireditve - SKUPAJ"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";113
" ";" ";" ";"2012";114
" ";" ";" ";"2013";138
" ";" ";" ";"2014";110
" ";" ";" ";"2015";124
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";0
" ";" ";" ";"2013";100
" ";" ";" ";"2014";90
" ";" ";" ";"2015";118
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";33300
" ";" ";" ";"2012";42053
" ";" ";" ";"2013";35905
" ";" ";" ";"2014";28440
" ";" ";" ";"2015";26077
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";9839
" ";" ";" ";"2012";17913
" ";" ";" ";"2013";7297
" ";" ";" ";"2014";6141
" ";" ";" ";"2015";9101
" ";"Instrumentalni koncerti"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";13
" ";" ";" ";"2012";10
" ";" ";" ";"2013";12
" ";" ";" ";"2014";5
" ";" ";" ";"2015";5
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";0
" ";" ";" ";"2013";12
" ";" ";" ";"2014";5
" ";" ";" ";"2015";5
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";1778
" ";" ";" ";"2012";1523
" ";" ";" ";"2013";2444
" ";" ";" ";"2014";529
" ";" ";" ";"2015";523
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";508
" ";" ";" ";"2013";0
" ";" ";" ";"2014";265
" ";" ";" ";"2015";262
" ";"Rock koncerti, plesi"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";4
" ";" ";" ";"2013";10
" ";" ";" ";"2014";17
" ";" ";" ";"2015";14
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";0
" ";" ";" ";"2013";10
" ";" ";" ";"2014";14
" ";" ";" ";"2015";14
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";609
" ";" ";" ";"2013";1467
" ";" ";" ";"2014";2753
" ";" ";" ";"2015";2721
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";228
" ";" ";" ";"2013";0
" ";" ";" ";"2014";794
" ";" ";" ";"2015";785
" ";"Gledališke predstave"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";38
" ";" ";" ";"2012";30
" ";" ";" ";"2013";32
" ";" ";" ";"2014";31
" ";" ";" ";"2015";26
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";0
" ";" ";" ";"2013";18
" ";" ";" ";"2014";21
" ";" ";" ";"2015";26
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";5000
" ";" ";" ";"2012";5585
" ";" ";" ";"2013";6356
" ";" ";" ";"2014";5294
" ";" ";" ";"2015";5233
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";1015
" ";" ";" ";"2013";0
" ";" ";" ";"2014";1906
" ";" ";" ";"2015";1884
" ";"Lutkovne predstave"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";4
" ";" ";" ";"2012";5
" ";" ";" ";"2013";4
" ";" ";" ";"2014";3
" ";" ";" ";"2015";6
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";0
" ";" ";" ";"2012";0
" ";" ";" ";"2013";1
" ";" ";" ";"2014";2
" ";" ";" ";"2015";6
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";1000
" ";" ";" ";"2012";1015
" ";" ";" ";"2013";917
" ";" ";" ";"2014";794
" ";" ";" ";"2015";1570
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";1000
" ";" ";" ";"2012";1015
" ";" ";" ";"2013";917
" ";" ";" ";"2014";794
" ";" ";" ";"2015";1570
" ";"Muzejske razstave"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";1
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";0
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";167
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";17
"Lendava/Lendva"
" ";"Prireditve - SKUPAJ"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";79
" ";" ";" ";"2014";60
" ";" ";" ";"2015";54
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";23
" ";" ";" ";"2014";20
" ";" ";" ";"2015";31
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";26840
" ";" ";" ";"2014";20372
" ";" ";" ";"2015";23149
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";11232
" ";" ";" ";"2014";7253
" ";" ";" ";"2015";9262
" ";"Instrumentalni koncerti"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";1
" ";" ";" ";"2014";1
" ";" ";" ";"2015";1
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";0
" ";" ";" ";"2014";0
" ";" ";" ";"2015";0
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";244
" ";" ";" ";"2014";212
" ";" ";" ";"2015";188
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";49
" ";" ";" ";"2014";32
" ";" ";" ";"2015";52
" ";"Rock koncerti, plesi"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";1
" ";" ";" ";"2014";1
" ";" ";" ";"2015";1
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";0
" ";" ";" ";"2014";0
" ";" ";" ";"2015";0
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";1833
" ";" ";" ";"2014";1271
" ";" ";" ";"2015";1936
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";611
" ";" ";" ";"2014";424
" ";" ";" ";"2015";628
" ";"Gledališke predstave"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";18
" ";" ";" ";"2014";14
" ";" ";" ";"2015";16
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";10
" ";" ";" ";"2014";6
" ";" ";" ";"2015";6
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";10389
" ";" ";" ";"2014";7941
" ";" ";" ";"2015";9523
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";3056
" ";" ";" ";"2014";2118
" ";" ";" ";"2015";3140
" ";"Lutkovne predstave"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";4
" ";" ";" ";"2014";1
" ";" ";" ";"2015";0
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";0
" ";" ";" ";"2014";0
" ";" ";" ";"2015";0
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";1467
" ";" ";" ";"2014";424
" ";" ";" ";"2015";0
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";1467
" ";" ";" ";"2014";424
" ";" ";" ";"2015";0
" ";"Muzejske razstave"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";5
" ";" ";" ";"2014";3
" ";" ";" ";"2015";3
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";1
" ";" ";" ";"2014";1
" ";" ";" ";"2015";0
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";1833
" ";" ";" ";"2014";1482
" ";" ";" ";"2015";1308
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";-
" ";" ";" ";"2012";-
" ";" ";" ";"2013";489
" ";" ";" ";"2014";318
" ";" ";" ";"2015";419
"Litija"
" ";"Prireditve - SKUPAJ"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";100
" ";" ";" ";"2012";88
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";104
" ";" ";" ";"2012";86
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";14024
" ";" ";" ";"2012";12826
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";4801
" ";" ";" ";"2012";4227
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";"Instrumentalni koncerti"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";8
" ";" ";" ";"2012";9
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";8
" ";" ";" ";"2012";9
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";1328
" ";" ";" ";"2012";1264
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";333
" ";" ";" ";"2012";254
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";"Rock koncerti, plesi"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";1
" ";" ";" ";"2012";4
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";2
" ";" ";" ";"2012";4
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";1667
" ";" ";" ";"2012";2792
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";556
" ";" ";" ";"2012";635
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";"Gledališke predstave"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";8
" ";" ";" ";"2012";11
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";14
" ";" ";" ";"2012";11
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";1134
" ";" ";" ";"2012";1396
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";267
" ";" ";" ";"2012";0
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";"Lutkovne predstave"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";21
" ";" ";" ";"2012";20
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";21
" ";" ";" ";"2012";20
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";2563
" ";" ";" ";"2012";2745
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";1897
" ";" ";" ";"2012";2285
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";"Muzejske razstave"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";4
" ";" ";" ";"2012";3
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";4
" ";" ";" ";"2012";3
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";173
" ";" ";" ";"2012";178
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";22
" ";" ";" ";"2012";0
" ";" ";" ";"2013";-
" ";" ";" ";"2014";-
" ";" ";" ";"2015";-
"Ljubljana"
" ";"Prireditve - SKUPAJ"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";5668
" ";" ";" ";"2012";6265
" ";" ";" ";"2013";6482
" ";" ";" ";"2014";5997
" ";" ";" ";"2015";7383
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";2317
" ";" ";" ";"2012";2674
" ";" ";" ";"2013";2013
" ";" ";" ";"2014";1814
" ";" ";" ";"2015";1933
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";2002970
" ";" ";" ";"2012";2227918
" ";" ";" ";"2013";2007708
" ";" ";" ";"2014";1816753
" ";" ";" ";"2015";2455258
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";350812
" ";" ";" ";"2012";409862
" ";" ";" ";"2013";418313
" ";" ";" ";"2014";330012
" ";" ";" ";"2015";583851
" ";"Instrumentalni koncerti"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";587
" ";" ";" ";"2012";532
" ";" ";" ";"2013";635
" ";" ";" ";"2014";485
" ";" ";" ";"2015";490
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";273
" ";" ";" ";"2012";304
" ";" ";" ";"2013";170
" ";" ";" ";"2014";152
" ";" ";" ";"2015";197
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";376883
" ";" ";" ";"2012";269849
" ";" ";" ";"2013";302164
" ";" ";" ";"2014";169745
" ";" ";" ";"2015";188531
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";62091
" ";" ";" ";"2012";79529
" ";" ";" ";"2013";61928
" ";" ";" ";"2014";28904
" ";" ";" ";"2015";48551
" ";"Rock koncerti, plesi"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";250
" ";" ";" ";"2012";248
" ";" ";" ";"2013";243
" ";" ";" ";"2014";193
" ";" ";" ";"2015";191
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";125
" ";" ";" ";"2012";155
" ";" ";" ";"2013";189
" ";" ";" ";"2014";124
" ";" ";" ";"2015";149
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";122396
" ";" ";" ";"2012";78603
" ";" ";" ";"2013";66851
" ";" ";" ";"2014";49661
" ";" ";" ";"2015";66782
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";23419
" ";" ";" ";"2012";32406
" ";" ";" ";"2013";19001
" ";" ";" ";"2014";16453
" ";" ";" ";"2015";16024
" ";"Gledališke predstave"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";793
" ";" ";" ";"2012";765
" ";" ";" ";"2013";871
" ";" ";" ";"2014";776
" ";" ";" ";"2015";759
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";192
" ";" ";" ";"2012";212
" ";" ";" ";"2013";240
" ";" ";" ";"2014";197
" ";" ";" ";"2015";172
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";208204
" ";" ";" ";"2012";213750
" ";" ";" ";"2013";201699
" ";" ";" ";"2014";189609
" ";" ";" ";"2015";212526
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";73704
" ";" ";" ";"2012";62921
" ";" ";" ";"2013";59584
" ";" ";" ";"2014";58222
" ";" ";" ";"2015";46202
" ";"Lutkovne predstave"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";187
" ";" ";" ";"2012";219
" ";" ";" ";"2013";276
" ";" ";" ";"2014";208
" ";" ";" ";"2015";210
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";73
" ";" ";" ";"2012";75
" ";" ";" ";"2013";77
" ";" ";" ";"2014";66
" ";" ";" ";"2015";69
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";23072
" ";" ";" ";"2012";26688
" ";" ";" ";"2013";25890
" ";" ";" ";"2014";21739
" ";" ";" ";"2015";19771
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";20308
" ";" ";" ";"2012";23788
" ";" ";" ";"2013";20527
" ";" ";" ";"2014";18690
" ";" ";" ";"2015";17976
" ";"Muzejske razstave"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";22
" ";" ";" ";"2012";60
" ";" ";" ";"2013";81
" ";" ";" ";"2014";58
" ";" ";" ";"2015";82
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";16
" ";" ";" ";"2012";53
" ";" ";" ";"2013";41
" ";" ";" ";"2014";45
" ";" ";" ";"2015";25
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";55596
" ";" ";" ";"2012";279202
" ";" ";" ";"2013";236943
" ";" ";" ";"2014";223485
" ";" ";" ";"2015";267872
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";1138
" ";" ";" ";"2012";7477
" ";" ";" ";"2013";898
" ";" ";" ";"2014";2464
" ";" ";" ";"2015";13727
"Maribor"
" ";"Prireditve - SKUPAJ"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";1290
" ";" ";" ";"2012";8292
" ";" ";" ";"2013";1105
" ";" ";" ";"2014";1034
" ";" ";" ";"2015";1141
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";719
" ";" ";" ";"2012";1421
" ";" ";" ";"2013";594
" ";" ";" ";"2014";59
" ";" ";" ";"2015";43
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";219590
" ";" ";" ";"2012";6103003
" ";" ";" ";"2013";146396
" ";" ";" ";"2014";185575
" ";" ";" ";"2015";177310
" ";" ";"..Število obiskovalcev (otroci in mladina)"
" ";" ";" ";"2011";39980
" ";" ";" ";"2012";38716
" ";" ";" ";"2013";48921
" ";" ";" ";"2014";28704
" ";" ";" ";"2015";36110
" ";"Instrumentalni koncerti"
" ";" ";"Vse prireditve - SKUPAJ"
" ";" ";" ";"2011";86
" ";" ";" ";"2012";528
" ";" ";" ";"2013";31
" ";" ";" ";"2014";17
" ";" ";" ";"2015";12
" ";" ";"Gostovanja - SKUPAJ"
" ";" ";" ";"2011";106
" ";" ";" ";"2012";155
" ";" ";" ";"2013";22
" ";" ";" ";"2014";0
" ";" ";" ";"2015";0
" ";" ";"Število obiskovalcev - SKUPAJ"
" ";" ";" ";"2011";21053
" ";" ";" ";"2012";109531
" ";" ";" ";"2013";10669
" ";" ";" ";"2014";3471
" ";" ";" ";"2015";3687
" ";" ";"..Število obiskovalcev (otroci in mladina)"
